name,county,ward_code,ward_name,political_party,gender
ASIMUNDI COSMAS OYAGI,KISII,1343,NYAKOE,KENYA SOCIAL CONGRESS,Male
ASUGO FRANCIS OBUTU,KISII,1308,BORABU CHITAGO,MAENDELEO DEMOCRATIC PARTY,Male
ATANCHA JARED OSANO,KISII,1303,BOMORENDA,KENYA NATIONAL CONGRESS,Male
ATANGA RICHARD MAKWORO,KISII,1341,BOGUSERO,KENYA NATIONAL CONGRESS,Male
ATEMBA CHARLES CLEMENT,KISII,1337,MONYERERO,KENYA SOCIAL CONGRESS,Male
ATEMBA ENOCK KEROBU,KISII,1340,KEGOGI,AMANI NATIONAL CONGRESS,Male
ATIKA ELIJAH,KISII,1326,ICHUNI,REPUBLICAN LIBERTY PARTY,Male
ATIKA VIDELIS GISEMBA,KISII,1302,BOGIAKUMU,INDEPENDENT,Male
ATINDA SAMWEL ORINA,KISII,1311,BOMBABA BORABU,INDEPENDENT,Male
ATUTA LABAN ATUTA,KISII,1324,BOOCHI TENDERE,INDEPENDENT,Male
ATUTI THOMAS MOTURI,KISII,1329,GESUSU,KENYA SOCIAL CONGRESS,Male
AYIECHA ZAPHANIAH BIYOGO,KISII,1312,BOOCHI BORABU,PEOPLES EMPOWERMENT PARTY,Male
AYIEMA PAUL OKOMBO,KISII,1306,BOIKANG'A,PARTY OF DEMOCRATIC UNITY,
AYIEMA PHILIP OSORO,KISII,1306,BOIKANG'A,PEOPLES EMPOWERMENT PARTY,
AYIENDA OKORE SAMUEL,KISII,1313,BOKIMONGE,CHAMA CHA MASHINANI,
AYIENI ELIJAH,KISII,1328,MASIMBA,CHAMA CHA MASHINANI,
AYUNGA STANLEY OIRERE,KISII,1325,BOSOTI SENGERA,KENYA NATIONAL CONGRESS,Male
BAGAKA JACOB BARONGO,KISII,1315,MASIGE WEST,KENYA NATIONAL CONGRESS,Male
BASARI ANDREW GWARO,KISII,1302,BOGIAKUMU,KENYA AFRICAN NATIONAL UNION,Male
BEGI ENOCK MOKUA,KISII,1313,BOKIMONGE,SOCIAL DEMOCRATIC PARTY OF KENYA,Male
BENARD MAGENDA OMETE,KISII,1329,GESUSU,DEMOCRATIC PARTY OF KENYA,Male
BIBAO GEORGE MORARA,KISII,1313,BOKIMONGE,JUBILEE PARTY,Male
BINYANYA ZACHARY CONRAD,KISII,1333,KEUMBU,CHAMA CHA MASHINANI,Male
BITANGE RUTH KEMUNTO,KISII,1337,MONYERERO,KENYA AFRICAN NATIONAL UNION,Female
BIYOGO FRANCIS MAGARA,KISII,1321,SAMETA MOKWERERO,KENYA AFRICAN NATIONAL UNION,Male
BOGITA NAOMI DIANA MANG'ERA,KISII,1337,MONYERERO,INDEPENDENT,Female
BOGONKO ERICK ORINA,KISII,1343,NYAKOE,JUBILEE PARTY,Male
BONFACE MONYENYE ONCHAGWA,KISII,1332,KISII CENTRAL,INDEPENDENT,Male
BOSIRE PETER MORACHA,KISII,1318,NYACHEKI,THE NATIONAL VISION PARTY,Male
BOSIRE VENUS OTIENO,KISII,1338,SENSI,CHAMA CHA MASHINANI,Male
BOSIRE WILFRED ONSERIO,KISII,1334,KIOGORO,ORANGE DEMOCRATIC MOVEMENT,Male
BOUSE MAIRURA AHAMED,KISII,1328,MASIMBA,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
BUNDI PATRICK OSEKO,KISII,1302,BOGIAKUMU,INDEPENDENT,Male
BURA PETER MORANGA,KISII,1322,BOBASI BOITANGARE,CHAMA CHA UZALENDO,Male
BURO TOM ONDIEKI,KISII,1315,MASIGE WEST,AGANO PARTY,Male
BWANA David Getui,KISII,1315,MASIGE WEST,KENYA AFRICAN NATIONAL UNION,Male
BWONGERI PIUS ABUKI,KISII,1344,KITUTU CENTRAL,INDEPENDENT,Male
CHACHA MAINA CHARLES,KISII,1336,IBENO,KENYA SOCIAL CONGRESS,Male
CHWEYA CHARLES NYAMBANE,KISII,1333,KEUMBU,PROGRESSIVE PARTY OF KENYA,Male
CHWEYA ELIJAH MOIRONGO,KISII,1335,BIRONGO,EMPOWERMENT AND LIBERATION PARTY,Male
CHWEYA MARK OYARO,KISII,1322,BOBASI BOITANGARE,INDEPENDENT,Male
DANIEL KIRIOBA AKAMA,KISII,1345,NYATIEKO,ORANGE DEMOCRATIC MOVEMENT,Male
EDWARD MISOKA MABEYA,KISII,1316,MASIGE EAST,PARTY OF INDEPENDENT CANDIDATES OF KENYA,Male
ELIJAH JOB OBWOGE,KISII,1321,SAMETA MOKWERERO,INDEPENDENT,Male
ELIJAH MONG'ARE NYAMBOKI,KISII,1337,MONYERERO,DEMOCRATIC PARTY OF KENYA,Male
ELIJAH OGEGA NYAMBEO,KISII,1327,NYAMASIBI,CHAMA CHA MASHINANI,Male
ELIJAH OMECHI,KISII,1340,KEGOGI,INDEPENDENT,Male
EMMANUEL KERINA ONDUSO,KISII,1304,RIANA,INDEPENDENT,Male
ENOCK AYIEMA ORUCHO,KISII,1306,BOIKANG'A,INDEPENDENT,Male
ERICK MOGAKA NYAMASEGE,KISII,1330,KIAMOKAMA,NATIONAL AGENDA PARTY OF KENYA,Male
EVANS OYAGI MOI,KISII,1306,BOIKANG'A,CHAMA CHA MASHINANI,Male
FAN NYAMBASORA M'MALTSI WILFRED,KISII,1320,BOBASI CHACHE,SOCIAL DEMOCRATIC PARTY OF KENYA,Male
GECHEMBA JAMES OMWOYO,KISII,1308,BORABU CHITAGO,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
GEKANANA PETER MOINDI,KISII,1333,KEUMBU,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
GEKOMBE STEPHEN MOTURI,KISII,1315,MASIGE WEST,PEOPLES DEMOCRATIC PARTY,Male
GEKONGE JAPHETH GESAGE,KISII,1326,ICHUNI,INDEPENDENT,Male
GEOFFREY MARIITA MOKAYA,KISII,1337,MONYERERO,KENYA NATIONAL CONGRESS,Male
GEOFFREY NDOCHA NYAKUNDI,KISII,1337,MONYERERO,ECONOMIC FREEDOM PARTY,Male
GERALD ONYIEGO OMARIBA,KISII,1340,KEGOGI,INDEPENDENT,Male
GETANDA ERICK OTERI,KISII,1326,ICHUNI,CHAMA CHA MASHINANI,Male
GETANDA ZACHARIA GIKENYI,KISII,1328,MASIMBA,AMANI NATIONAL CONGRESS,Male
GETENGA SAMUEL BEN,KISII,1336,IBENO,INDEPENDENT,Male
GETII CHARLES MOMANYI,KISII,1335,BIRONGO,INDEPENDENT,Male
GICHANA MANASE NDEMO,KISII,1338,SENSI,INDEPENDENT,Male
GIKENYI JAMES SOSI,KISII,1316,MASIGE EAST,KENYA NATIONAL CONGRESS,Male
GISORE NGISA JAMES,KISII,1307,BOGETENGA,PEOPLES DEMOCRATIC PARTY,Male
GITAGA ALOYS GUTO,KISII,1341,BOGUSERO,AMANI NATIONAL CONGRESS,Male
GITAGA ROBERT ONGUTI,KISII,1301,BOMARIBA,MAENDELEO CHAP CHAP PARTY,Male
GITENE VINCENT ONYANDO,KISII,1345,NYATIEKO,KENYA NATIONAL CONGRESS,Male
GITEYA JOSEPHAT NYARANGI,KISII,1327,NYAMASIBI,MAENDELEO DEMOCRATIC PARTY,Male
GITOI BENJAMIN NYAGAKA,KISII,1317,BASI CENTRAL,CHAMA MWANGAZA DAIMA,Male
GOTI HENRY MARIITA,KISII,1340,KEGOGI,JUBILEE PARTY,Male
GUTWA GEOFFREY ONDONG'A,KISII,1314,MAGENCHE,INDEPENDENT,Male
GWAKAH YOBESH MAKORI,KISII,1311,BOMBABA BORABU,PEOPLES EMPOWERMENT PARTY,Male
GWAKO BENSON ONGERI,KISII,1321,SAMETA MOKWERERO,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
GWARO SAMUEL ISAIAH N,KISII,1320,BOBASI CHACHE,PEOPLES EMPOWERMENT PARTY,Male
IGNATIUS SAKWA OMOKE,KISII,1343,NYAKOE,KENYA AFRICAN NATIONAL UNION,Male
INNOCENT MOMANYI MOGAKA,KISII,1334,KIOGORO,REPUBLICAN LIBERTY PARTY,Male
ISABOKE CHARLES OMARI,KISII,1321,SAMETA MOKWERERO,PEOPLES EMPOWERMENT PARTY,Male
ISABOKE JOSEPHINE MONYENYE,KISII,1324,BOOCHI TENDERE,PARTY OF DEMOCRATIC UNITY,Female
ISANDA BENARD,KISII,1305,TABAKA,REPUBLICAN LIBERTY PARTY,Male
ISOE CHRISTOPHER KERAGE NYANGAU,KISII,1329,GESUSU,INDEPENDENT,Male
JAMES GEORGE MAGANGE,KISII,1320,BOBASI CHACHE,MAZINGIRA GREENS PARTY OF KENYA,Male
JAMES KIBETI MONGARE,KISII,1340,KEGOGI,INDEPENDENT,Male
JANAI MOMANYI DAVID,KISII,1328,MASIMBA,PROGRESSIVE PARTY OF KENYA,Male
JARED NYAGAKA ONGWENYI,KISII,1320,BOBASI CHACHE,MAENDELEO CHAP CHAP PARTY,Male
JOEL MACHOKA MICHOMA,KISII,1333,KEUMBU,CHAMA CHA UZALENDO,Male
JOHN JAMES OGEGA,KISII,1321,SAMETA MOKWERERO,PEOPLES DEMOCRATIC PARTY,Male
JOHN JOSEPHAT NYANSIKERA,KISII,1329,GESUSU,CHAMA CHA MASHINANI,Male
JOHN OMWENGA MATUNDA,KISII,1337,MONYERERO,PROGRESSIVE PARTY OF KENYA,Male
JONES OGERO ONDARI,KISII,1340,KEGOGI,MAENDELEO CHAP CHAP PARTY,Male
JOSEPH MERONGO MOSETI,KISII,1305,TABAKA,CHAMA CHA UZALENDO,Male
JULIUS OMONYI,KISII,1304,RIANA,KENYA AFRICAN NATIONAL UNION,Male
KAMANDA STEPHEN OLUOCH,KISII,1304,RIANA,PARTY OF DEMOCRATIC UNITY,Male
KATELINA RICHARD OBUBA,KISII,1343,NYAKOE,CHAMA CHA MASHINANI,Male
KEANA KODECK OMWENGA,KISII,1321,SAMETA MOKWERERO,AMANI NATIONAL CONGRESS,Male
KEBABE KEFAH MOGAKA,KISII,1332,KISII CENTRAL,JUBILEE PARTY,Male
KEBWAGE JOHN MAGEMBE,KISII,1316,MASIGE EAST,AMANI NATIONAL CONGRESS,Male
KEGONCHIRI VICTOR ONTIRI,KISII,1340,KEGOGI,ORANGE DEMOCRATIC MOVEMENT,Male
KENYANYA FRANK NYAMBATI MIRINA,KISII,1332,KISII CENTRAL,ORANGE DEMOCRATIC MOVEMENT,Male
KENYANYA JIM,KISII,1305,TABAKA,ORANGE DEMOCRATIC MOVEMENT,Male
KENYANYA JOB OKEMWA,KISII,1308,BORABU CHITAGO,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
KENYORU ABEL NYAMICHABA,KISII,1321,SAMETA MOKWERERO,FARMERS PARTY,Male
KEOGA JOEL OKINDO,KISII,1319,BASI BOGETAORIO,NATIONAL AGENDA PARTY OF KENYA,Male
KERAGE ANTONY ONKUNDI,KISII,1329,GESUSU,NATIONAL AGENDA PARTY OF KENYA,Male
KERAGE SIMION OMWOYO,KISII,1328,MASIMBA,SHIRIKISHO PARTY OF KENYA,Male
KERAMA BISMARCK O,KISII,1323,MAJOGE BASI,KENYA NATIONAL CONGRESS,Male
KERONCHE MARANGA SAMMY,KISII,1329,GESUSU,SAFINA,Male
KEROSI VINCENT MARIITA,KISII,1320,BOBASI CHACHE,KENYA SOCIAL CONGRESS,Male
KEUNDE DAVID OINO,KISII,1310,GETENGA,NATIONAL RAINBOW COALITION- KENYA,Male
KIAGE ELIMELECK ARISA,KISII,1325,BOSOTI SENGERA,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
KIBOI CHARLES OSORO,KISII,1326,ICHUNI,KENYA SOCIAL CONGRESS,Male
KIMONGE ANDREW KENGERE,KISII,1308,BORABU CHITAGO,KENYA AFRICAN NATIONAL UNION,Male
KIYAKA JARED OIMEKE,KISII,1336,IBENO,NATIONAL RAINBOW COALITION,Male
KIYONDI WALTER NYAKUNDI,KISII,1344,KITUTU CENTRAL,AMANI NATIONAL CONGRESS,Male
KOROSO NICODEMUS ASIAGI,KISII,1326,ICHUNI,NATIONAL RAINBOW COALITION- KENYA,Male
KYUNGU JOHN MWAKE,KISII,1331,BOBARACHO,PEOPLES PARTY OF KENYA,Male
LAMECK NYANG'WARA,KISII,1317,BASI CENTRAL,CHAMA CHA MASHINANI,Male
LUKAS RASHID OMARI,KISII,1329,GESUSU,INDEPENDENT,Male
MAAGERIAH KEPHER MOGUNDE,KISII,1312,BOOCHI BORABU,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MAANYA MOSES MAUTI,KISII,1306,BOIKANG'A,REPUBLICAN LIBERTY PARTY,Male
MAATO JOSHUA OKARI,KISII,1330,KIAMOKAMA,AMANI NATIONAL CONGRESS,Male
MABEYA ADAM'S SETH ONSONGO,KISII,1311,BOMBABA BORABU,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MABEYA BENARD MOMANYI,KISII,1336,IBENO,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MACHANA RICHARD BUNDI,KISII,1302,BOGIAKUMU,INDEPENDENT,Male
MACHANI SHEM NYANAMBA,KISII,1325,BOSOTI SENGERA,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MACHOKA CHRYSANTHUS MOINDI,KISII,1331,BOBARACHO,MAENDELEO CHAP CHAP PARTY,Male
MACHOKA DAVID NYABUTO,KISII,1313,BOKIMONGE,THE NATIONAL VISION PARTY,Male
MACHONI WILFRED RATEMO,KISII,1303,BOMORENDA,MAENDELEO CHAP CHAP PARTY,Male
MAERA DIAZ ONDERI,KISII,1309,MOTICHO,DEMOCRATIC PARTY OF KENYA,Male
MAERA JACOB NYAOSO,KISII,1344,KITUTU CENTRAL,NATIONAL AGENDA PARTY OF KENYA,Male
MAETA ISAAC MAUTIA,KISII,1335,BIRONGO,KENYA SOCIAL CONGRESS,Male
MAGATI DAVID,KISII,1322,BOBASI BOITANGARE,NATIONAL AGENDA PARTY OF KENYA,Male
MAGEMBE DUNCAN OMBATI,KISII,1315,MASIGE WEST,INDEPENDENT,Male
MAGERE FRANCIS MICHEKA,KISII,1331,BOBARACHO,KENYA AFRICAN NATIONAL UNION,Male
MAGETO TONNY TABU,KISII,1344,KITUTU CENTRAL,REPUBLICAN LIBERTY PARTY,Male
Maguto Enock Henry Asani,KISII,1340,KEGOGI,PROGRESSIVE PARTY OF KENYA,Male
MAINA CHARLES ONCHONG'A,KISII,1337,MONYERERO,INDEPENDENT,Male
MAINGA MUEMA BONFACE,KISII,1344,KITUTU CENTRAL,INDEPENDENT,Male
MAINYA KENNEDY MICHIRA,KISII,1330,KIAMOKAMA,ORANGE DEMOCRATIC MOVEMENT,Male
MAITEKA DOUGLAS MACHUKI,KISII,1322,BOBASI BOITANGARE,CHAMA CHA MASHINANI,Male
MAJONGO ANDRIANO ONCHARI,KISII,1332,KISII CENTRAL,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MAKAMBI ROBERT MOKUA,KISII,1313,BOKIMONGE,PEOPLES EMPOWERMENT PARTY,Male
MAKINDIBA JARED ONWONG'A,KISII,1325,BOSOTI SENGERA,KENYA AFRICAN NATIONAL UNION,Male
MAKORI AUDRIAN NYASOKO,KISII,1303,BOMORENDA,INDEPENDENT,Male
MAKORI CHARLES ONGAGAH,KISII,1328,MASIMBA,MUUNGANO PARTY,Male
MAKORI DAGLAS MORERI,KISII,1311,BOMBABA BORABU,INDEPENDENT,Male
MAKORI ELIJAH OBWOGI,KISII,1319,BASI BOGETAORIO,INDEPENDENT,Male
MAKORI GERALD NYANGENA,KISII,1327,NYAMASIBI,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MAKORI JOHN OMBOGA,KISII,1322,BOBASI BOITANGARE,INDEPENDENT,Male
MAKORI PAUL OKEMWA,KISII,1306,BOIKANG'A,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MAKORI RAPHAEL CHANGAMU,KISII,1339,MARANI,INDEPENDENT,Male
MAKORI SAMUEL MAUTI,KISII,1307,BOGETENGA,KENYA NATIONAL CONGRESS,Male
MAKWAE BEATRICE KERUBO,KISII,1311,BOMBABA BORABU,JUBILEE PARTY,Female
MAKWORO VINCENT OMWENGA,KISII,1335,BIRONGO,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MANDERE RICHARD ONYWOKI,KISII,1311,BOMBABA BORABU,KENYA SOCIAL CONGRESS,Male
MANG'AA SOSPETER,KISII,1316,MASIGE EAST,INDEPENDENT,Male
MANG'ONG'O STEPHEN ONSERIO,KISII,1334,KIOGORO,KENYA SOCIAL CONGRESS,Male
MANGUA PETER AKEYA,KISII,1322,BOBASI BOITANGARE,KENYA NATIONAL CONGRESS,Male
MANOTI CALVIN OMBOGA,KISII,1321,SAMETA MOKWERERO,PROGRESSIVE PARTY OF KENYA,Male
MANWAYE BERNARD KIZITO,KISII,1301,BOMARIBA,KENYA NATIONAL CONGRESS,Male
MANYANGE VINCENT MASIRA,KISII,1317,BASI CENTRAL,PROGRESSIVE PARTY OF KENYA,Male
MANYONI JOASH NYABUTO,KISII,1315,MASIGE WEST,CHAMA CHA MASHINANI,Male
MANYUGA GEOFFREY ONG'OU,KISII,1343,NYAKOE,MAENDELEO CHAP CHAP PARTY,Male
MANYURA GILBERT ONGAKI,KISII,1344,KITUTU CENTRAL,PEOPLES DEMOCRATIC PARTY,Male
MAOSA MACTOUFF MARK,KISII,1338,SENSI,KENYA AFRICAN NATIONAL UNION,Male
MARAGANGA JOEL MAKANGA,KISII,1309,MOTICHO,ORANGE DEMOCRATIC MOVEMENT,Male
MARANGA EVANS FRED,KISII,1329,GESUSU,ALTERNATIVE LEADERSHIP PARTY OF KENYA,Male
MARANGA JOASH ONSOMBI,KISII,1317,BASI CENTRAL,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MAROCHA ANTHONY MOGAMBI,KISII,1302,BOGIAKUMU,INDEPENDENT,Male
MAROKO RICHARD NYAGAKA,KISII,1329,GESUSU,PEOPLES EMPOWERMENT PARTY,Male
MARORO JOSEPH ONDIEKI,KISII,1320,BOBASI CHACHE,SAFINA,Male
MARUBE JANIFA BOSIBORI,KISII,1315,MASIGE WEST,ORANGE DEMOCRATIC MOVEMENT,Female
MARWA LAMECK ONGIGE,KISII,1308,BORABU CHITAGO,THE LABOUR PARTY OF KENYA,Male
MARY MAYAKA OBEGI,KISII,1339,MARANI,CHAMA CHA MASHINANI,Female
MASASE HARON MOTUME,KISII,1316,MASIGE EAST,ORANGE DEMOCRATIC MOVEMENT,Male
MASIEKA JACKTONE KIMORI,KISII,1340,KEGOGI,PEOPLES DEMOCRATIC PARTY,Male
MATAGARO PAUL MONGITI,KISII,1301,BOMARIBA,PEOPLES DEMOCRATIC PARTY,Male
MATANGI PETER OSEKO,KISII,1305,TABAKA,PEOPLES DEMOCRATIC PARTY,Male
MATARA NYAMWAYA EVANS,KISII,1339,MARANI,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MATHAYO ANDITA WILFRED,KISII,1304,RIANA,CHAMA CHA MASHINANI,Male
MATHIN OGARI VINCENT,KISII,1343,NYAKOE,PEOPLES DEMOCRATIC PARTY,Male
MATIABE JANE MORAA,KISII,1332,KISII CENTRAL,MAENDELEO CHAP CHAP PARTY,Female
MATOKE CHARLES OBWOGO,KISII,1329,GESUSU,MAENDELEO CHAP CHAP PARTY,Male
MATONDA JOHN KERAGE,KISII,1329,GESUSU,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MATUNDURA ISMAEL BOSIRE,KISII,1302,BOGIAKUMU,INDEPENDENT,Male
MATURWE BILANCIO NYAKOE,KISII,1322,BOBASI BOITANGARE,JUBILEE PARTY,Male
MAUTI DENNIS NYAMBOGA,KISII,1323,MAJOGE BASI,JUBILEE PARTY,Female
MAUTI JAPHET OBAI,KISII,1307,BOGETENGA,INDEPENDENT,Male
MAUTI STEPHIN RWAKI,KISII,1323,MAJOGE BASI,CHAMA CHA MASHINANI,Male
MAYAKA CHRYSANTHUS OBWOCHA,KISII,1336,IBENO,ORANGE DEMOCRATIC MOVEMENT,Male
MAYAKA DOUGLAS NYANG'ANYI,KISII,1317,BASI CENTRAL,DEMOCRATIC PARTY OF KENYA,Male
Mayaka Richard Magero,KISII,1305,TABAKA,SAFINA,Male
MAYIEKA STEPHEN KEBUNCHA,KISII,1337,MONYERERO,INDEPENDENT,Male
MBAKA ERICK ONTWEKA,KISII,1311,BOMBABA BORABU,NATIONAL AGENDA PARTY OF KENYA,Male
MBECHE NYAMWAYA ELIJAH,KISII,1329,GESUSU,JUBILEE PARTY,Male
MBEGO HARON ONDICHO,KISII,1340,KEGOGI,INDEPENDENT,Male
MBOGA RAPHAEL ONG'ERA,KISII,1341,BOGUSERO,ORANGE DEMOCRATIC MOVEMENT,Male
MBOSERO JOHN NYABARO,KISII,1303,BOMORENDA,PEOPLES DEMOCRATIC PARTY,Male
MBOYA HESBORN RATEMO,KISII,1328,MASIMBA,INDEPENDENT,Male
MECHA SIMEON ONSONGO,KISII,1341,BOGUSERO,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MECHA WICKLIF ORINA,KISII,1337,MONYERERO,MAENDELEO CHAP CHAP PARTY,Male
MENGO OCHWANGI,KISII,1339,MARANI,ORANGE DEMOCRATIC MOVEMENT,Male
MEROKA GEORGE MORARA,KISII,1342,BOGEKA,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
METOBO MALACH OHURU,KISII,1323,MAJOGE BASI,MAENDELEO CHAP CHAP PARTY,Male
MICHIEKA ASKAH MOKEIRA,KISII,1330,KIAMOKAMA,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Female
MICHOMI ANTHONEY MONARI,KISII,1331,BOBARACHO,CHAMA CHA MASHINANI,Male
MIOBOH VINCENT ORWOCHI,KISII,1304,RIANA,NATIONAL LIBERAL PARTY,Male
MIRIERI SAMWEL GEKONGE,KISII,1326,ICHUNI,KENYA AFRICAN NATIONAL UNION,Male
MIRUKA JAMES AYIEGA,KISII,1308,BORABU CHITAGO,INDEPENDENT,Male
MISARO BENSON NYAGAKA,KISII,1336,IBENO,RESTORE AND BUILD KENYA,Male
MISARO ONSERIO GEORGE,KISII,1336,IBENO,INDEPENDENT,Male
MIYABA GEOFFREY NYANGOTO,KISII,1344,KITUTU CENTRAL,AGANO PARTY,Male
MIYOGO TOM,KISII,1317,BASI CENTRAL,INDEPENDENT,Male
MOCHACHE THOMAS OSINDE,KISII,1335,BIRONGO,MAENDELEO CHAP CHAP PARTY,Male
MOCHAMA JOHN MOMANYI,KISII,1320,BOBASI CHACHE,ORANGE DEMOCRATIC MOVEMENT,Male
MOCHAMA STEPHEN DANIEL,KISII,1337,MONYERERO,NATIONAL LIBERAL PARTY,Male
MOCHENGO FREDRICK ONGERI,KISII,1326,ICHUNI,INDEPENDENT,Male
MOCHIRE JAMES OBURE,KISII,1325,BOSOTI SENGERA,AMANI NATIONAL CONGRESS,Male
MOENGA JOSEPH ONGAU,KISII,1328,MASIMBA,PEOPLES DEMOCRATIC PARTY,Male
MOENGA PETER NYANUSI,KISII,1320,BOBASI CHACHE,JUBILEE PARTY,Male
MOENGA SAMSON OMBOGO,KISII,1345,NYATIEKO,AMANI NATIONAL CONGRESS,Male
MOGAKA ANJELIUS GUTO,KISII,1322,BOBASI BOITANGARE,PEOPLES DEMOCRATIC PARTY,Male
MOGAKA EZRAH STEPHEN ONSERIO,KISII,1328,MASIMBA,SAFINA,Male
MOGAKA THOMAS OGEGA,KISII,1320,BOBASI CHACHE,THE NATIONAL VISION PARTY,Male
MOGENI COSMUS NYAMBANE,KISII,1311,BOMBABA BORABU,CHAMA CHA MASHINANI,Male
MOGENI JULIUS NYAMBANE,KISII,1329,GESUSU,FEDERAL PARTY OF KENYA,Male
MOGENI KINGSLEY DENNIS,KISII,1331,BOBARACHO,INDEPENDENT,Male
MOGERE DONALD O,KISII,1311,BOMBABA BORABU,INDEPENDENT,Male
MOGIRE EVANS ONKWARE,KISII,1343,NYAKOE,ORANGE DEMOCRATIC MOVEMENT,Male
MOGIRE NICODEMUS NYAMBANE,KISII,1313,BOKIMONGE,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MOGIRE RUTH WANG'ARE,KISII,1303,BOMORENDA,CHAMA CHA MASHINANI,Female
MOGUCHE JOSEPH MAKABE,KISII,1306,BOIKANG'A,ORANGE DEMOCRATIC MOVEMENT,Male
MOGUCHE RONALD OMENYA,KISII,1316,MASIGE EAST,JUBILEE PARTY,Male
MOGUNDE ALFRED ONSOMBI,KISII,1336,IBENO,MAENDELEO CHAP CHAP PARTY,Male
MOGUSU EVANS ONKUI,KISII,1319,BASI BOGETAORIO,NATIONAL LIBERAL PARTY,Male
MOINDI EVANS ONSARE,KISII,1328,MASIMBA,KENYA SOCIAL CONGRESS,Male
MOINDI JOHN ONYONI,KISII,1332,KISII CENTRAL,CHAMA CHA MASHINANI,Male
MOKORO PIUS NYAKUNDI,KISII,1345,NYATIEKO,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MOKORO WALTER NYANDIKAH,KISII,1331,BOBARACHO,SAFINA,Male
MOKUA JAMES OREMO,KISII,1322,BOBASI BOITANGARE,KENYA SOCIAL CONGRESS,Male
MOKUA JULIUS ATUTI,KISII,1308,BORABU CHITAGO,DEMOCRATIC PARTY OF KENYA,Male
MOKUA WALTER MANYANGE,KISII,1318,NYACHEKI,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MOKUA ZABLON MURUKA,KISII,1317,BASI CENTRAL,JUBILEE PARTY,Male
MOKWANG'A SAMSON MANG'ANA,KISII,1316,MASIGE EAST,KENYA AFRICAN NATIONAL UNION,Male
MOMANYI GODFREY OMBEKA,KISII,1318,NYACHEKI,MAENDELEO CHAP CHAP PARTY,Male
MOMANYI ISAAC OMBONGI,KISII,1316,MASIGE EAST,PEOPLES EMPOWERMENT PARTY,Male
MOMANYI JOHANA NYABOCHOA,KISII,1335,BIRONGO,INDEPENDENT,Male
MOMANYI JOHN MOKAYA,KISII,1342,BOGEKA,KENYA NATIONAL CONGRESS,Male
MOMANYI KEVIN MOINDI,KISII,1327,NYAMASIBI,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MONARI DAVID ONDEYO,KISII,1324,BOOCHI TENDERE,KENYA NATIONAL CONGRESS,Male
MONARI ENOCK NYANCHOGA,KISII,1326,ICHUNI,AMANI NATIONAL CONGRESS,Male
MONENE GEORGE NYAMBANE,KISII,1318,NYACHEKI,DILIGENCE DEVELOPMENT ALLIANCE,Male
MONG'ARE ESAU ONDARA,KISII,1323,MAJOGE BASI,PROGRESSIVE PARTY OF KENYA,Male
MONG'ERI DANIEL MOSETI,KISII,1324,BOOCHI TENDERE,INDEPENDENT,Male
MONKO DOMINIC MOSETI,KISII,1339,MARANI,MAENDELEO CHAP CHAP PARTY,Male
MONYANCHA SAMSON ONDARI,KISII,1303,BOMORENDA,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MONYONCHO BENARD MOKAYA,KISII,1337,MONYERERO,CHAMA CHA MASHINANI,Male
MORACHA HENRY,KISII,1317,BASI CENTRAL,ORANGE DEMOCRATIC MOVEMENT,Male
MOREKA REUBEN CHOI,KISII,1307,BOGETENGA,ORANGE DEMOCRATIC MOVEMENT,Male
MOSE CALEB MARAGWA,KISII,1328,MASIMBA,DEMOCRATIC PARTY OF KENYA,Male
MOSE DOUGLAS ANDEREA,KISII,1322,BOBASI BOITANGARE,KENYA AFRICAN NATIONAL UNION,Male
MOSE GEOFFREY MATUNDURA,KISII,1345,NYATIEKO,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MOSE HENRY MORURI,KISII,1318,NYACHEKI,INDEPENDENT,Male
